entrezid	EOC1005_post-NACT	EOC1005_treatment-naive	EOC136_post-NACT	EOC136_treatment-naive	EOC153_post-NACT	EOC153_treatment-naive	EOC227_post-NACT	EOC227_treatment-naive	EOC3_post-NACT	EOC3_treatment-naive	EOC349_post-NACT	EOC349_treatment-naive	EOC372_post-NACT	EOC372_treatment-naive	EOC443_post-NACT	EOC443_treatment-naive	EOC540_post-NACT	EOC540_treatment-naive	EOC733_post-NACT	EOC733_treatment-naive	EOC87_post-NACT	EOC87_treatment-naive
29927	5.745266239038	5.96096235774093	5.58069662223669	5.31435195470951	5.15870390210096	5.55763345166869	6.73244837544276	7.09608267519932	5.39133620733605	5.60433885908202	6.93991377399185	6.79151777701369	6.43645716443864	6.04817605312665	6.77836017149848	7.3144647243179	5.52331173959392	5.53317240352319	6.35899371493091	6.35899371493091	6.01576152542002	6.35779255079474
8607	4.00203913113272	2.97610812612338	4.34254368602175	4.07581961960745	3.4777193640574	3.09057661945037	4.36183166652862	6.47954197412445	4.56588582016755	5.33552813379092	5.40061644058395	5.76225877334311	3.30267572176075	2.76133132431583	4.4241826284163	5.98439197072945	4.38399222016681	4.95762090629126	6.03494745870773	5.24543981795132	5.63837631897234	4.3750227113593
60678	1.35213360595658	1.28233189048658	2.41199679976846	2.76961691090633	2.16286793986384	0.573320778329307	3.14124512082663	3.82446653536043	3.02812082908725	3.41474372755108	3.57939077274687	3.4755282916005	2.14740946261136	2.12020136935652	3.21291770000175	3.19898288478928	2.32827087290576	3.5014296471799	3.87819941615713	3.26813395096545	2.09892594642752	2.76011168168824
6184	4.88043934858122	4.88726920762955	5.43598878385305	4.94360379293231	4.81271274016903	4.91504883618926	6.40749414645599	7.09388746686207	4.94300028100677	5.22808404510065	7.3299219859751	7.3194486400456	5.29233229146335	4.56943056192522	7.00746749600894	7.37610149584714	5.48770521239974	5.44255069129311	5.81113167362265	5.12953114514862	5.16986916864993	5.46966987555687
7879	7.74993824660016	7.39898238972735	7.58608424529282	8.27079599451926	7.58608424529282	7.75751512177219	8.88505434704188	8.77488529714034	7.52797853292916	7.38460051095717	9.19066618268	8.94674834820066	7.33835147377502	7.14591109656879	8.61173618912403	8.07994325524389	7.28790801946375	7.59895819999687	7.50282815706283	7.13182741937217	8.12801132401078	8.31397370945334
28976	2.40894710973363	1.7460583702922	3.42472450878492	2.4815928552781	1.56254671050934	2.05339702046946	3.02812082908725	3.86548142053197	3.16491029179094	3.50393207610314	3.72765817199733	4.35527695596069	2.62584927022158	2.03677777652554	4.2066925072341	3.66851010895153	3.21600402109794	2.88343876220772	4.23303460655753	3.50036276457725	3.58616750283643	2.54800884244797
57461	3.87775103398413	3.15507641521558	4.50002987818886	4.41292338669955	4.08769475557065	4.37654419792451	5.65713490386785	5.05972656968567	4.25373362360888	4.69555724339419	4.81848869867005	5.0680058833508	3.49649765721477	4.10041772315423	4.85256199990475	5.32898577515856	4.43419851628528	4.12881444391816	4.83520821788056	4.73418603152805	4.5266068372151	4.68549002252841
7555	7.74616548238053	8.28685727497305	8.32494402491902	8.59236151976869	7.8722824265357	6.71208682961569	9.28350759058613	8.81813333988699	7.88055069144525	8.38658483211311	8.43285398086639	8.17757745973111	7.94844377105217	7.52185558818732	8.84016007926365	8.7536508123334	7.9659169318009	8.45053038205423	8.23391313245774	8.32494402491902	8.19274960949634	8.90027644115382
22820	3.16865093546853	3.04815787554704	3.27503397923314	3.20181486561528	2.54800884244797	2.96877570616475	4.87622430876711	5.33766133675924	3.30519418880644	3.4837424939739	5.32617471181962	5.05783283152441	3.22999910959281	2.898703203407	5.11270687797182	5.0680058833508	4.17257718839124	3.58085834274994	4.82658507777343	3.94136994732767	3.74335355588293	4.0123863155017
56941	4.29749260123212	3.97962108246059	4.06921979814961	4.66559685225139	4.52252731520474	3.82779346548201	4.69391360906862	4.8271833202809	4.68879462690975	4.6922360975132	4.17257718839124	5.12283893887817	2.90043412861644	4.15497539475547	5.07570801682962	5.40576091378639	4.24935908421114	3.59475700530763	5.20411808846949	4.88043934858122	4.76567375796423	5.13998547885886
8930	4.18653814309936	4.25778622125646	4.54082744608753	4.28613078334014	4.43273008193707	4.01190452122936	5.45345090707618	5.23352865290018	5.29805097076347	4.51949918596747	5.25563040516823	5.37027771032084	3.27768153384103	3.44089798257954	5.43297681139479	5.40647115201668	5.71915943864903	4.8104308957129	4.9814069345714	4.87683360457567	5.80939378387549	5.25164450972555
55764	2.25338110925268	1.55319335294361	1.53994690076954	1.13239471170406	2.45621493121648	2.1873662591165	2.11916083438373	2.41199679976846	3.0840303151535	2.81956241325403	2.49568156455936	2.01002338020462	0.249327215027537	1.45964373372184	3.17954013224954	3.05404376420672	3.27969307497714	1.48750234111768	3.128245293007	2.06618727800661	2.12699140868641	2.01899840880863
23129	2.25424569184847	1.40713547650342	1.83950288127796	1.82468012845718	3.27871906197125	2.00555462297797	3.78032487408555	3.62909946882966	2.18466324642533	1.42063730089668	4.47282656218113	4.34553017176959	-0.409982093490004	-0.164825858007707	4.49275313252825	5.83000545938751	3.1450087359542	2.39662390771599	0.633973306911489	0.600864990350526	2.8706434599911	3.1936684245846
23023	2.91316351477523	3.05829820910893	3.26763450194406	3.80117690432411	3.89371728098697	2.80447054602317	4.66389260410976	4.74425277680861	4.091966825896	2.17313438335522	5.3318647185011	3.3948940814403	3.06205724985257	3.7468289397475	4.67932756015201	4.36489493131623	3.7419489408733	4.06461215852326	3.85386637639208	3.34322333764602	3.57747699813411	4.33468785120304
30849	0.0273876323174465	1.17212395847036	0.518235811324899	1.47464936361632	1.30912568095498	-0.0693069627642124	2.40194682542083	2.50751589741088	-0.796075508874642	0.963260182037376	2.62392379146905	1.75975135328863	0.914321113691319	0.719371367197673	1.76977984140466	2.53080887297298	1.80458329320277	0.454639656400974	2.1250490866457	1.75975135328863	1.41383794281974	2.22296997217415
27032	3.43271018323993	2.80698987875464	3.9130822390504	3.07911970028422	3.33506148125982	3.55943284917855	4.68442850364252	5.55302710354927	3.85100710679924	4.32967087569086	5.08476586149272	4.69336336972986	3.03247164137009	2.76071583399871	4.807060192677	4.58547773138454	4.75724695820946	3.6071857141675	4.75780585420795	4.10950927194515	4.28509684210403	4.27935130583373
28990	1.68741750218885	1.7382846344129	2.34040324821503	2.37841293659802	2.50610029956918	1.27728836892282	3.18268543681705	2.45084220576174	2.06823295201935	1.9750925647365	2.35459908808386	1.35672034742827	1.20642586073708	1.215062379743	2.6265904334736	2.58173947493486	2.89029814621466	0.524040004299714	1.89599668171628	1.43807712753119	2.28819421975302	2.10507425855606
79858	2.07562070243983	0.426363129359393	2.85765952750687	2.47799396453287	1.60167968839454	1.65596545426921	2.29659156431444	2.83744312715899	3.53934145152748	2.52782761868731	2.19200776976764	2.07143627290353	0.703852208844774	0.595333483078484	2.67854349180611	2.44545207037285	2.63599968816953	1.28233189048658	2.6921166782828	1.95066372267597	2.79638311663298	1.29836344929901
131870	3.79085135794882	3.92955351015126	5.99387060333232	4.12348795534772	3.80404553719293	3.60811691705882	4.9776674517287	5.71447023899736	4.37121163734123	4.64460757957524	4.42726879186125	4.57312593200534	3.09885614805748	3.1233852807797	5.93220357331218	5.113320406474	3.84158830869106	3.21078153852308	6.22320483855437	5.37686294687586	4.7070765851326	4.34254368602175
11222	5.13733406924136	4.7838290592431	5.24609990807113	5.09448598405343	4.78327563393014	4.93938531138294	5.66706540913794	6.33054245380225	4.73418603152805	5.25435140000244	5.88527106096282	5.93036229315873	4.80928319323228	4.73523484208206	5.77140923304787	6.28907901049602	4.70051133330478	5.45345090707618	5.97244420394677	5.6328643708793	5.62806737789373	5.62652431528094
23317	1.6220185954386	2.13678017841831	2.79572571759437	3.12991262292464	0.782726911405584	1.16022428899614	2.91091802994684	4.39383233049371	0.977911237065472	2.26584192325365	3.7148505251547	3.31111084872373	2.11424508617892	1.28777146482354	4.64516829382775	3.00729993827306	2.68883851628976	2.54038762077049	3.52258810861574	3.12283209180904	2.56698492849017	2.74706896870892
79876	3.34977702452093	3.11245005149047	3.2650268355371	3.07632153373482	2.64269976444625	2.66976275682293	3.66704047500254	4.23589768821353	3.16440262083489	3.39796581154422	4.02921962551837	3.94738975200955	3.24103698243067	2.83628390762641	4.27738621924533	4.37599920704045	4.04524343543777	3.16075659242419	4.09766779814226	3.82588549368066	3.78662626716592	3.80826320033171
27031	2.69928329321815	2.23785816167323	2.36500970759948	2.65529101507608	2.23877785404216	2.4523192098728	2.6184872739423	3.53210104170463	1.33490206239575	1.6662663756576	4.17779593427095	2.33800625464028	1.93218415347287	2.45920589382458	3.12556527026617	3.21447770873205	2.09485507500166	2.01336535512396	2.66849651205345	2.36260954225845	2.81069422033523	2.16479712629786
55573	6.59709454539674	6.50002752188506	6.55753770531232	6.81570812945223	7.85996847852325	7.03264711801455	7.99251502987376	8.00599198468517	7.509347859245	7.88886657302923	6.66845558559743	7.43041806806851	6.41118948607102	6.20571785684456	8.15756693653856	9.36165660218172	6.70887009843118	6.94551535962764	7.24533218133265	7.52185558818732	8.49856786799881	7.85588722727898
11073	2.12409829915472	3.80312690304902	2.84461236358055	3.55990246378137	2.90623986723595	3.99403425426056	3.62293458385873	4.06786189460162	2.71519779573437	3.55522858600738	3.24774485853926	3.38277030381354	2.57536548436874	2.99885401122248	3.75672022314686	4.50103527345198	2.06196892336278	3.34273517344257	4.23198299664311	4.41292338669955	3.93662028812691	3.82491605384489
58477	4.00104472621308	4.15355303229531	3.94832059076005	3.72333749233887	3.26660477251279	4.69668088535958	4.88170779248841	5.5188569826827	4.16261275776945	4.77301026708716	4.88726920762955	5.24200771681371	4.72359732581927	5.16922127450947	4.92951261667925	5.44696421284843	5.30294023371039	4.29257866689289	4.90420774097147	4.87854608363439	4.66559685225139	4.9600256575614
51560	3.71336349428714	2.35296860269094	3.90221838991033	1.29836344929901	2.23503699125875	2.88400511650264	5.02187505517389	4.58969560936513	3.7798712353035	3.14814016919558	5.85394471475748	3.2935247300536	1.37605135854522	0.561792301345961	5.19941163864716	3.38181095187981	4.104766070647	3.86174227263261	4.43876828803278	3.78943161873342	2.06307419781539	1.35213360595658
6259	3.68872994568052	3.68827340220736	3.60338543271315	3.76487899966565	3.68051423392514	3.87729348906934	4.60154430109548	5.25499726856127	3.86497546463815	4.38049061762681	5.113320406474	4.42151120594537	3.35671661171325	4.05511752898333	4.50259236674732	5.49008701480983	4.2965748304452	3.93662028812691	4.55073503525597	4.68044263870525	4.71086223916424	4.87561718624717
51421	5.12827459912724	4.19868496413002	5.1792395812226	4.67450374519137	5.84510085507441	5.36288253367614	7.21557028597909	6.28683460734783	5.83696609066071	5.43071193778194	5.61129122783632	4.52715435119794	5.2387101386462	4.51366890773291	7.04313127413568	7.52797853292916	5.90022013280008	5.65116157458695	6.01859637212764	6.27338751207396	7.07024815530039	6.12641621950937
25847	3.19003941683722	4.0185219054048	4.3948180044236	4.54132866621478	4.44427000225857	3.07190081626201	5.05537112088993	5.49230961719646	4.1062324901276	4.55390856137866	4.94780549340656	4.08821400710278	4.65696358027207	3.87819941615713	4.75554284416576	4.61607898190098	4.46100748377492	4.08429943519267	4.44181707128499	4.091966825896	3.07466745893431	4.61607898190098
80254	2.87928256416449	2.88456144210877	4.59993945074693	3.61720915441521	3.4900803360771	2.86414394289975	4.35527695596069	4.56481710626591	4.80764570023164	4.59993945074693	4.02876745494258	3.3685935584058	3.84106516978775	2.96055536563726	5.10524494957422	3.92350893754211	4.18797510158758	4.00296086198196	4.44277958107853	4.3260858706294	4.38455398379803	3.61106038265416
5523	3.730830309325	2.76708832976153	3.22222545979779	3.57291498295558	4.0254482960896	4.43170649519454	5.6834745366149	4.71963932196361	4.94360379293231	4.24739460944843	4.76961836437071	3.63436344410918	2.94802381109241	3.1358287126268	3.7728986527992	4.2965748304452	3.42221649720154	4.00763410899789	4.45589820325748	4.53337620449966	5.47339137288548	5.07002774274902
55167	2.47648726202897	2.02695211820604	3.24310769598302	3.18060536729323	3.54823709258945	3.5575731000701	4.1440507360407	3.59854130376886	4.02130118124661	3.45789885091425	3.24050477425437	3.36611515046251	2.24800512923489	1.36426215230405	4.18167695466414	4.39580957137939	3.96000811025874	2.72266017030296	3.09609941593268	3.3314186966701	4.07014493906061	3.05566189731676
5096	4.68156069557368	3.08952450713962	4.9998030411381	3.76255729269223	3.54027022043502	4.97892543737889	3.99267964820107	4.47687215301033	4.022212263758	4.42368288280263	3.77805155455238	4.74816741233065	1.80320814600358	2.40971462211501	5.42917844261941	6.0388347853844	4.72700170477065	5.44040275296853	5.54597484757665	5.21904747770497	4.1673235644008	3.57059562255117
10274	4.15450184428373	4.21951923140307	4.33517878321831	4.84533893255048	4.64887661441262	5.31579957383018	5.02987572101065	5.26674356036462	4.74252988838634	5.45562034765879	4.72246324703098	5.1679236022872	3.32534529411465	2.80076418752481	4.41191391495571	4.73915430107006	3.82172138185024	3.68920807588178	4.47330132505819	4.60596926119215	5.08863403220143	5.20744896387969
80723	3.1167205169493	2.24140905497638	-2.58368190381846	1.15086955608941	3.44593691359854	1.86775364264394	0.853963060101306	1.73026892460237	1.30631609138339	0.923346971928145	3.19214928826969	2.60430342861958	-0.271936328969486	0.966870648481919	1.52963194933895	1.84358785390784	2.25796173064673	2.74274492753865	1.57937090708556	1.35213360595658	1.52963194933895	2.75710777241993
4690	3.49251154351364	3.33806322599709	2.51539599936367	3.51634369273694	4.950275269246	4.63303467089525	5.23282645872713	5.0680058833508	3.3706620294604	3.84355557425457	5.26607199029146	4.23056396508452	2.58728584312259	2.77897840030659	4.23490960693579	4.36035751556946	5.33975151284864	4.32302358861876	4.33311525083901	4.75554284416576	4.96504372969903	5.63837631897234
51163	1.87046458593376	1.87315219471779	1.5334879085712	2.21306214893654	2.18091663392079	3.1958098123649	3.04533221283888	2.07773964501767	2.76767204989241	2.82452968584587	1.47667589548142	2.62329022588068	2.20765706373065	2.40270478056481	2.25338110925268	3.43869366614874	0.145178827891113	1.67454511583683	1.6662663756576	2.07351015748988	3.46102579463397	2.73413158200384
25852	4.49532690062432	3.79737309574471	3.97623727706367	4.46768175140488	5.02125975621571	5.31367920136504	5.17725063326355	4.85070763417979	4.24833795755317	4.64200652273757	5.39062704400128	5.17525014865889	4.83689292438761	5.87721554487731	4.81507620443029	5.34467756130435	5.99773552557524	5.40859529628984	5.34255575784097	5.6786920544321	5.37686294687586	5.26191953185341
22808	1.56068902853499	1.08754620689726	2.94802381109241	2.26326809726658	3.40055591492369	2.87641471314418	4.17072517156235	3.7728986527992	3.23430103232668	2.02130931406821	4.91568459189507	3.57199435660051	2.66720897547554	1.21778893407737	3.87775103398413	1.93963425997931	4.28816630104406	3.95209045006932	3.59090919972349	3.25608171069868	2.88045387097593	3.16338661488841
80321	3.5913813313976	2.42252517521215	3.32691060697155	3.20076464101279	3.56425835072404	3.75534530693162	3.65695715833255	3.15975090054819	5.2087585894226	4.00855712207886	2.94916788334342	3.29452430275254	4.1918467118392	3.98764640637822	3.67336504582668	4.53394621554746	4.51620574064458	3.92165527917258	5.57914447171793	5.21284097120945	3.82127562261013	3.17344531164143
55179	3.79737309574471	3.63153516092108	3.07246914332631	2.71519779573437	3.61198980529155	3.71868931004006	3.68968060648764	3.80826320033171	4.7543734293264	3.85567849204614	2.87989990858845	3.25981527240545	3.87449261677619	3.78425292715642	2.86187401791562	2.70438600248418	4.83406852233091	2.93400922708058	5.48104903221938	4.42778771995124	4.14455450271044	3.53007467135373
5291	2.00111957669303	2.62186277042089	2.96713539271349	3.38827233323799	2.2211733700923	2.48802900934906	3.30007202120603	3.98948372751314	3.1233852807797	2.91091802994684	3.44735991819504	2.12409829915472	3.61244014986737	3.4351799603509	3.41732814846014	3.5463764772522	2.1511652981761	2.59270091682572	4.57634222535491	4.01896873965269	3.85340745608095	3.76255729269223
56945	4.65590249664426	4.32724290044409	3.48276418017039	4.07398905279447	4.18604205708732	5.45271231516923	5.09382991364496	4.50994646952751	3.52751170493694	3.93433150245276	4.17447699041147	4.60544129040659	4.17779593427095	5.03241105803327	4.47180498075972	4.87313837283381	4.1870254282578	3.99222869259245	4.58395777325528	4.37172114190397	5.33401688958239	5.57059533222768
9276	4.93452496611503	4.54972505227431	4.24643661956153	4.15026026347161	4.46668058072942	5.23009387365213	5.07002774274902	5.63371560612679	4.41898509538466	3.84499679641382	6.15976850049466	5.00804075289258	5.02125975621571	4.27007994540582	5.57914447171793	5.37027771032084	4.15310061125691	4.41545947211963	5.14210753024307	4.57257274946933	4.8081947621408	4.71253846162134
5947	7.3194486400456	6.0339961651543	6.78655233085263	5.42841275241712	7.7126733897821	7.9659169318009	7.23061587470533	7.2329987310473	7.47574473256413	7.94410736069478	8.48039788662318	8.07521633542567	6.20467457272595	9.31238677213613	5.68505217737038	7.03493954776859	5.69820132473383	6.31211984665436	4.86074474029826	4.93572140898346	6.59986060371965	7.49406171568346
349565	2.01790686922541	1.81490951171635	2.68562947333764	1.11028840460102	2.52861872397489	2.95451984152976	2.3825637613707	1.98941245293525	2.88967786798107	3.19469371959718	1.3934655210269	1.74758628639936	2.10627960911336	2.15495956660504	2.24140905497638	2.38007220148652	1.29563038236597	1.73026892460237	2.69737116949072	2.65654951394513	1.33977567502441	0.524040004299714
55186	6.08110992533761	5.57229999784941	5.6257108696995	4.96997973848508	6.32822591067586	6.88569155117846	5.43668458551826	5.89646365865471	5.912008844858	5.92487688403386	6.19734427592034	6.22105620657704	5.65116157458695	5.43369608157883	6.1126723940987	6.9380487544807	6.34227250744127	6.73733283365328	6.37753589820483	6.47819774997094	7.12065695299146	6.34692628489066
92370	0.858900755447996	1.88515618271692	1.37376284332894	1.07319020001927	2.48802900934906	1.27728836892282	2.25424569184847	2.3996667852388	1.03164268699265	1.76977984140466	2.70505529423534	-0.125789284471964	2.51048096853199	3.25040231791952	1.32674213085174	1.79577443984688	2.79900499354561	2.56768513039207	2.37140230980445	2.37683298338268	1.99525898393067	1.84491492922556
253461	4.89017018422238	4.94534172716379	4.76060455268861	4.53707585197384	5.96653916844628	4.63072267404746	5.92211344184032	5.01257216461092	6.70713221013909	5.35152663051547	5.50489523802335	5.07073004319282	5.34112255184214	4.51315256828205	6.01286181176137	5.6192557338659	6.37753589820483	4.66014782033379	6.27897981300956	6.03012112962448	5.34806255247835	5.22459785602768
5922	2.87413092927765	3.00058534335373	2.86414394289975	3.96000811025874	4.66832156057317	3.621065441691	4.85195267453596	4.15218609529068	5.01876076504924	3.38420525137528	4.35431573428079	2.47109484539673	3.80780300362077	3.38324502142718	5.13392545051215	5.2087585894226	4.07211047864059	3.5745281245646	4.85840450138415	5.69023071926105	4.40410554053972	4.18075609472979
9616	7.05168762090383	8.11827998288293	7.40743629733892	7.48460960823538	6.99735186671674	6.40628706801897	7.86816603121368	8.14765426148289	6.71208682961569	7.08753688222239	7.88886657302923	7.58933139651666	7.87641063078582	8.11343661225565	7.81570628905957	8.51692916578176	7.5309080203522	7.17455023251175	7.13650853342057	7.51528855253362	7.72004484981312	8.07994325524389
483	4.72756380474283	5.02740454923413	3.3437331211236	4.75943855384534	6.06818388895535	5.47267761160381	5.51346738145069	5.49977010924464	5.22808404510065	4.86074474029826	5.83696609066071	5.12357807005275	5.82162691645327	5.94040867222304	4.2382431267715	5.37240180667754	5.96466801875525	5.38486935526516	5.17122719853605	5.05089609323467	5.85200900212549	6.00914289205667
7029	5.46810931810068	5.13392545051215	5.3051508331831	5.56513342134651	4.98965114338406	5.94040867222304	6.32146151194512	6.6581212001736	5.10213038293985	5.37310625606914	6.18590493942508	5.61848296017695	4.19375349696389	6.10969717388038	6.17626577745018	6.6069921082987	5.72745491148906	5.59416710361873	6.00729896599214	6.39129821126026	6.966997198313	6.93613369632743
256356	2.31341429853166	2.75890622694961	2.31425937940058	2.77527811994156	2.63536617830913	2.49492865697298	3.08730243243797	3.81150706919081	2.95835584958704	1.81178701225209	2.95942550359407	2.52188919196821	3.0389715431555	3.48958222786846	3.49104266099543	3.30467877435697	3.67766423868828	3.16813041847509	4.37902717324759	4.09578819529124	3.6353819520083	3.57151375592272
54464	3.40253700119125	3.22942097010593	3.6675339947646	3.82877488493742	3.25876533227205	2.92069408728231	4.14643728786174	4.1142842160029	3.80495475912058	3.45538680106332	4.24692043375539	4.16639877746047	3.086153669661	2.8166412812585	4.04989477505869	3.53494447716578	3.10919721775811	3.97810096618241	4.61718846395388	4.11662567414451	3.51433710609823	4.10526339122308
545	2.3256705597916	2.65317580372747	1.80033007367499	1.64926730680271	2.0044662224844	1.11028840460102	3.4351799603509	4.23148174013628	2.16667886668207	2.38573452868642	3.28320727893513	2.75710777241993	2.855697706715	2.68945256394187	2.15893737895599	2.99885401122248	3.65979330883571	2.76647787788311	3.09395509094676	2.82997491290504	2.78021267324609	3.20181486561528
5357	1.02832002166893	1.5458440264934	0.947865371220063	1.84631440181853	0.0393282009850946	1.15679349606963	2.42648708499716	3.01074043564833	0.822723437529728	0.188362898742146	2.7978145915444	0.818209167673295	2.97110011450381	2.5558719479459	1.59426763124412	1.95705612857359	2.40497798904902	2.42494722126186	2.30154253415553	2.50531362204738	0.985183291795428	1.95705612857359
23350	7.21043916587824	7.3194486400456	6.30628647855801	6.63517424459687	6.18061345869417	7.49406171568346	7.13650853342057	6.87665645659453	6.37175421373191	6.99938295022795	6.44064255168504	7.00951123298398	6.70390865900798	7.30117326081676	7.0451964926988	8.24436741361856	5.7921095193427	6.5179082545065	6.93613369632743	7.48460960823538	7.97915716758925	7.58608424529282
9435	1.04201203515501	1.70820722792572	1.63294215319463	3.87584442759928	0.215297920881232	5.11204783514433	2.28819421975302	1.22045197911241	1.46610292941055	2.45621493121648	3.95956477042343	3.79313237124885	4.0895985596491	2.06409146825582	2.82567115460989	2.82142484470414	1.77122087306976	0.845350311464149	2.73964136011674	3.32534529411465	4.95264030171032	4.7988769161765
5352	3.16491029179094	3.19164664945824	2.87120234340809	3.64437605666302	4.29257866689289	5.06934698609561	5.8128795567315	3.93288244685027	5.44255069129311	5.6328643708793	5.76309775208067	3.18060536729323	2.07252048306267	1.87581823880918	2.77022829903588	4.47842597772198	4.37550075296084	3.62247288908526	5.40647115201668	5.86817532599004	5.76143058662475	5.44767234552361
5359	4.52715435119794	5.49665226411098	3.04297741719507	5.07449571496634	4.61823992787534	5.12621656647507	5.9987968395946	5.84227255804933	4.43518084156344	4.03106299734903	4.5433304470955	6.12017579995849	4.92890927675145	5.91303486412489	4.87313837283381	5.21007843117795	3.62293458385873	3.90968069313183	6.14246780996538	6.45219995848933	4.54651578752509	5.95064173121125
2992	3.54323714854174	4.38947388598924	3.49497807288038	3.68968060648764	4.34651016275886	4.19425074061071	3.2368957773515	4.25271472477725	2.53006817479576	3.22274284787858	4.47480322533485	4.55073503525597	4.21285907598731	4.92601691793646	4.3538416499158	4.18653814309936	4.24312904561812	3.96047304590439	5.41891009491698	4.63833038427562	4.71525274252761	5.22808404510065
6596	3.23160048964203	2.855697706715	4.20619865021401	2.23966167378856	3.2582061176498	3.75579615943411	3.1671258008009	4.60596926119215	3.30320243345698	3.67096999565494	4.10041772315423	3.67572641025806	2.33062100939835	2.55448473278355	4.11335507420919	4.57634222535491	4.63072267404746	4.32207028603397	5.57467704699271	5.19798762330471	4.48763293360878	3.57398561553562
84343	2.03677777652554	2.51674728512586	2.26408147957858	2.39662390771599	3.32534529411465	3.13692690580186	3.27713712878607	3.93662028812691	1.97996896454067	2.46133583162158	4.20388441404384	2.89631895169461	1.57178023061815	2.10302162856507	3.82733533085256	3.49795123764695	3.69501560431209	3.20280808568866	3.02021313414743	2.7366224314559	3.31058506051717	3.29908029313842
1356	5.61609073378804	4.27544568810682	6.1816739347999	4.40036386192282	4.9545809277632	6.84054874153987	5.68840432060681	4.50690783665401	7.5470736589684	6.98336339220407	5.92942327980701	6.84974863105337	1.75975135328863	1.75508310256824	7.06618218717387	6.53453742394889	6.8969884841666	6.13991278109389	8.09899491947306	8.08944016572959	7.85181759720619	5.52558641950322
4071	10.0365389817505	9.44367206278072	10.2890729842891	10.7452845532483	11.0362444435153	11.2512138895017	9.14607881850769	7.88055069144525	11.1037002251269	9.3516852469167	8.84016007926365	10.6943626313012	9.54114901484376	9.3319202063987	10.7983205208872	9.70568677863368	9.90378848729616	10.3076326815226	11.0695018703801	10.6943626313012	11.0362444435153	10.9415892377721
100874091	0.153948204248568	-1.06167643302923	4.90420774097147	3.91398113999415	2.09588309764444	0.831330435170931	1.11028840460102	0.271863515319294	3.48958222786846	1.19832036545407	1.8381502465924	2.08215144167754	1.9868118786718	0.206409853613871	3.42125561911752	2.52267755359806	3.97281767662095	2.53222498964586	3.92631508637742	3.34683147379634	2.29070286729117	2.78331045668004
25937	6.214284020346	6.27559760567285	4.93268727222382	6.24079232373822	6.78655233085263	6.70887009843118	5.44182274480682	4.95088418044962	6.93613369632743	6.35309510185705	5.96653916844628	6.55073209105454	6.97552639619444	7.15566595647494	4.95147829877917	5.09448598405343	5.79131693005124	5.54984563496326	6.56434216525398	6.55616449141355	6.73895099726999	6.65198102953405
51122	4.55073503525597	4.56993991731471	3.73542693055389	4.11382661273176	5.21078099122812	5.72337326068468	5.92748569439367	5.42618967061486	3.98298390318798	4.33111103658745	5.08667188572377	5.06293806455512	4.3509506247333	5.49665226411098	5.49080223096876	6.28243751699748	4.75373470602667	4.77130481343043	5.57312494088533	5.49152285378971	5.46071350036315	5.46511929715078
11342	4.20772355744733	4.21378035648169	2.98180011243376	3.16390156071501	4.67932756015201	4.64943458318098	4.56794508491302	4.51724038310578	3.87064897044294	3.47498523191672	4.52252731520474	2.74395334199114	4.89622995843047	4.12476629880771	5.17054719702412	4.25573695673679	2.45451892845591	3.59945114508986	4.35680507519744	3.97715592613559	2.91316351477523	4.16978562667939
5217	4.54031815320698	4.89136555239705	4.71801374771904	4.72527982880478	5.53317240352319	6.36394405052886	4.46619780319348	5.24200771681371	5.63682832482525	5.55064969693377	6.28023938941499	5.41176333162149	5.25435140000244	6.1658829986943	5.73006808987009	5.20744896387969	5.26812483520905	5.48770521239974	5.71915943864903	5.57768057381638	4.91379130584363	4.94534172716379
9819	4.93750165654849	4.25032013295794	5.54526359544494	4.9927525056254	6.86412739382149	6.59422909849889	6.26505178938768	5.3178496421517	7.67283883100107	6.55616449141355	6.02819760086055	5.3036528658579	5.05845386712045	5.2197047184907	7.23544018375486	6.00351107277695	6.54679450196415	4.7514399437536	4.65214370941271	5.09818951830665	6.24735856320308	5.22318011039429
27230	8.67789792459248	9.01068892137392	8.45646288030054	7.97031736358362	9.21798858343052	9.53002326537663	9.99094772169746	9.74330953672511	8.76070074327109	8.78918430951115	9.10262043058692	8.31944993779371	9.90378848729616	9.15490388670082	9.93227666834999	9.71812648319007	8.97045339892755	8.93891726503918	8.82544516352059	9.23645069017538	8.95461450409895	9.17269154613684
83939	5.0393955821832	4.79476042908209	4.77808208175034	4.75088206339821	5.9890973051269	6.29832658504266	5.71734751792579	5.83427130379651	4.98204622211963	5.32753146678812	5.27308197195796	5.34467756130435	5.21499962000124	5.51657189226453	6.16488699165276	6.50284249924805	6.214284020346	6.11813142115767	6.29249932159306	5.93577553518809	6.07330858432127	5.67531106050472
101928085	2.71263288710781	2.53290884380415	1.80750199816462	0.578961359126647	1.64027111935905	2.56768513039207	1.61483312295035	1.62924550216133	2.57947285594759	2.43111868702036	1.65943303556342	1.61660432278476	0.622895187103035	2.32400446429867	2.72138903624205	2.9868892944141	2.1638271145893	1.24842293341984	1.35913268887548	1.47464936361632	2.60495113909783	2.36182564158316
